	ID	Predicted_Category
5555	10685	Football
5556	11514	Football
5557	9198	Politics
5558	1011	Football
5559	14505	Politics
5560	7312	Football
5561	12590	Politics
5562	9966	Politics
5563	8726	Politics
5564	4391	Politics
5565	7359	Football
5566	15266	Football
5567	13294	Politics
5568	5341	Football
5569	8409	Football
5570	1409	Politics
5571	1052	Politics
5572	2900	Politics
5573	6032	Football
5574	6621	Politics
5575	2895	Business
5576	11322	Film
5577	4932	Business
5578	15053	Politics
5579	11545	Film
5580	3906	Business
5581	3160	Film
5582	714	Film
5583	1153	Film
5584	1369	Film
5585	9155	Business
5586	9864	Business
5587	9303	Film
5588	8150	Film
5589	9102	Film
5590	15317	Film
5591	13802	Film
5592	49	Film
5593	912	Film
5594	1578	Business
5595	3327	Business
5596	13464	Film
5597	2645	Film
5598	13123	Film
5599	1867	Film
5600	2967	Film
5601	7828	Film
5602	7067	Film
5603	7192	Film
5604	9959	Film
5605	6197	Film
5606	12447	Film
5607	5443	Football
5608	1303	Film
5609	2035	Film
5610	12219	Film
5611	13303	Film
5612	10829	Film
5613	13391	Film
5614	8963	Football
5615	11991	Film
5616	27	Film
5617	6807	Film
5618	8443	Film
5619	380	Film
5620	10586	Technology
5621	5721	Business
5622	8570	Business
5623	13720	Film
5624	12271	Film
5625	2627	Film
5626	14413	Film
5627	9946	Film
5628	14210	Film
5629	7878	Film
5630	1084	Film
5631	9398	Film
5632	8966	Film
5633	4459	Film
5634	106	Film
5635	14183	Film
5636	9548	Film
5637	14188	Film
5638	14902	Business
5639	901	Film
5640	4241	Film
5641	3076	Film
5642	2626	Film
5643	10278	Film
5644	6681	Film
5645	14834	Film
5646	11920	Business
5647	1737	Business
5648	10452	Business
5649	11905	Film
5650	4792	Film
5651	4735	Film
5652	4777	Film
5653	14954	Film
5654	5958	Film
5655	7527	Film
5656	10426	Film
5657	6780	Technology
5658	4089	Technology
5659	8192	Film
5660	2832	Film
5661	13101	Technology
5662	11776	Technology
5663	3663	Film
5664	8497	Technology
5665	4276	Business
5666	10308	Film
5667	2476	Business
5668	12638	Technology
5669	6233	Business
5670	5428	Football
5671	9734	Film
5672	14647	Football
5673	11087	Business
5674	10976	Football
5675	8811	Politics
5676	7476	Football
5677	574	Politics
5678	6984	Football
5679	4064	Politics
5680	2444	Politics
5681	12991	Politics
5682	8087	Film
5683	7670	Football
5684	5934	Football
5685	12151	Football
5686	9927	Football
5687	2813	Football
5688	14171	Football
5689	11024	Football
5690	12308	Football
5691	8551	Football
5692	14714	Football
5693	15206	Football
5694	10648	Football
5695	8540	Football
5696	1694	Football
5697	12983	Football
5698	568	Football
5699	9414	Football
5700	1581	Football
5701	2680	Football
5702	1723	Football
5703	12247	Football
5704	2204	Football
5705	14096	Football
5706	10414	Football
5707	4570	Football
5708	11669	Football
5709	4219	Football
5710	9313	Football
5711	5831	Football
5712	14480	Football
5713	448	Football
5714	13783	Football
5715	9280	Film
5716	1678	Football
5717	15121	Politics
5718	4953	Football
5719	1580	Football
5720	5397	Football
5721	7732	Politics
5722	6391	Football
5723	11590	Football
5724	10028	Football
5725	7349	Football
5726	7272	Football
5727	1149	Football
5728	11436	Film
5729	8684	Football
5730	8146	Football
5731	12542	Film
5732	13285	Film
5733	4634	Football
5734	5997	Football
5735	4665	Football
5736	10521	Football
5737	12805	Film
5738	9214	Football
5739	14593	Football
5740	2390	Football
5741	4485	Football
5742	3800	Football
5743	4655	Football
5744	3932	Football
5745	5371	Football
5746	6023	Football
5747	6400	Football
5748	11430	Football
5749	6532	Football
5750	14847	Football
5751	9311	Football
5752	844	Football
5753	4292	Football
5754	3114	Football
5755	2773	Football
5756	7434	Business
5757	4990	Football
5758	15042	Football
5759	14805	Football
5760	15106	Football
5761	10757	Football
5762	68	Football
5763	8792	Business
5764	5344	Football
5765	8431	Football
5766	8383	Football
5767	7351	Football
5768	13360	Football
5769	5176	Football
5770	3352	Football
5771	14438	Football
5772	3980	Football
5773	6802	Football
5774	12624	Football
5775	6390	Football
5776	6920	Football
5777	6127	Football
5778	5044	Football
5779	11529	Football
5780	6860	Football
5781	11294	Football
5782	2111	Football
5783	3683	Football
5784	5558	Football
5785	9375	Football
5786	4378	Football
5787	9049	Football
5788	10760	Football
5789	14509	Football
5790	4415	Football
5791	3801	Football
5792	418	Football
5793	4915	Football
5794	9052	Football
5795	471	Business
5796	3100	Football
5797	12868	Football
5798	2233	Football
5799	9805	Technology
5800	3237	Technology
5801	5358	Film
5802	10733	Technology
5803	6678	Technology
5804	14019	Technology
5805	7282	Business
5806	10984	Technology
5807	9986	Football
5808	10328	Technology
5809	2166	Technology
5810	13730	Business
5811	4816	Technology
5812	6168	Business
5813	2298	Technology
5814	13366	Business
5815	2173	Business
5816	6730	Technology
5817	13178	Politics
5818	2352	Business
5819	9953	Football
5820	11854	Football
5821	14001	Football
5822	6838	Film
5823	10971	Football
5824	6601	Business
5825	12761	Football
5826	6671	Football
5827	13172	Football
5828	6656	Football
5829	8117	Business
5830	15012	Football
5831	14247	Football
5832	202	Football
5833	6843	Football
5834	13771	Football
5835	10492	Football
5836	7241	Football
5837	2052	Politics
5838	6412	Football
5839	13383	Football
5840	4790	Business
5841	2267	Football
5842	1519	Film
5843	11635	Business
5844	2953	Business
5845	406	Technology
5846	9150	Politics
5847	15208	Football
5848	10631	Business
5849	843	Politics
5850	3839	Politics
5851	13516	Film
5852	8874	Politics
5853	5801	Politics
5854	11187	Politics
5855	1829	Business
5856	3017	Politics
5857	2006	Business
5858	2527	Business
5859	5292	Film
5860	9300	Business
5861	11858	Film
5862	5585	Business
5863	2712	Politics
5864	200	Film
5865	7689	Film
5866	8218	Business
5867	10134	Football
5868	11238	Business
5869	10832	Film
5870	7739	Film
5871	13907	Film
5872	13063	Politics
5873	11371	Politics
5874	10665	Politics
5875	4153	Business
5876	11055	Politics
5877	13323	Politics
5878	7675	Technology
5879	2478	Politics
5880	13076	Politics
5881	5597	Politics
5882	3938	Politics
5883	15155	Politics
5884	1800	Business
5885	4583	Politics
5886	8569	Business
5887	8371	Politics
5888	12171	Politics
5889	526	Politics
5890	11949	Politics
5891	3142	Politics
5892	14109	Politics
5893	1859	Film
5894	7921	Business
5895	11077	Business
5896	9907	Business
5897	8945	Film
5898	12148	Business
5899	15063	Business
5900	13748	Business
5901	185	Politics
5902	9803	Politics
5903	6306	Business
5904	5987	Business
5905	3040	Business
5906	2405	Business
5907	9698	Politics
5908	6989	Politics
5909	8394	Politics
5910	2384	Politics
5911	4319	Business
5912	118	Football
5913	9444	Football
5914	9724	Football
5915	14140	Business
5916	6589	Business
5917	10076	Politics
5918	11583	Business
5919	5861	Technology
5920	15240	Football
5921	9013	Football
5922	2237	Football
5923	8687	Football
5924	9045	Football
5925	514	Football
5926	3599	Football
5927	5866	Football
5928	3336	Football
5929	15096	Football
5930	10003	Football
5931	10066	Football
5932	13940	Football
5933	2604	Football
5934	11993	Football
5935	9454	Politics
5936	14810	Football
5937	11865	Football
5938	10052	Football
5939	3635	Business
5940	4467	Technology
5941	5322	Technology
5942	1247	Technology
5943	7936	Business
5944	4818	Business
5945	5520	Technology
5946	5893	Film
5947	2428	Politics
5948	13682	Film
5949	14623	Film
5950	9074	Film
5951	4349	Business
5952	11381	Technology
5953	2282	Business
5954	12007	Politics
5955	862	Film
5956	13792	Technology
5957	4471	Politics
5958	5595	Business
5959	12136	Business
5960	7917	Business
5961	5663	Technology
5962	13749	Football
5963	10734	Business
5964	8399	Politics
5965	1649	Politics
5966	11173	Politics
5967	256	Politics
5968	15	Politics
5969	9405	Business
5970	8777	Politics
5971	295	Business
5972	6735	Politics
5973	3567	Politics
5974	11546	Politics
5975	4197	Politics
5976	15258	Politics
5977	3041	Business
5978	8658	Business
5979	12931	Politics
5980	8986	Politics
5981	12110	Football
5982	9195	Politics
5983	13673	Politics
5984	1539	Business
5985	14206	Business
5986	14719	Politics
5987	176	Business
5988	12900	Business
5989	6267	Business
5990	2433	Business
5991	11272	Business
5992	2690	Business
5993	1134	Business
5994	2095	Business
5995	8462	Business
5996	11341	Business
5997	4097	Business
5998	8291	Business
5999	4978	Business
6000	8788	Technology
6001	13016	Business
6002	13815	Business
6003	8320	Politics
6004	9342	Business
6005	1242	Politics
6006	1395	Politics
6007	808	Politics
6008	2981	Business
6009	10753	Football
6010	14123	Politics
6011	11223	Politics
6012	6256	Politics
6013	14292	Politics
6014	14191	Business
6015	12203	Politics
6016	12265	Film
6017	9071	Film
6018	2194	Film
6019	6892	Business
6020	4158	Politics
6021	1268	Film
6022	12080	Film
6023	1228	Film
6024	4052	Film
6025	11803	Film
6026	1677	Business
6027	7522	Business
6028	7748	Business
6029	10197	Technology
6030	504	Film
6031	603	Politics
6032	12733	Politics
6033	3669	Politics
6034	4843	Film
6035	13393	Politics
6036	3718	Football
6037	3931	Football
6038	8350	Football
6039	11873	Football
6040	5140	Football
6041	11746	Football
6042	3813	Business
6043	5630	Technology
6044	9758	Business
6045	4205	Business
6046	1166	Politics
6047	3802	Business
6048	4446	Politics
6049	5086	Business
6050	14986	Politics
6051	7258	Politics
6052	6988	Business
6053	14248	Business
6054	5647	Film
6055	4931	Business
6056	7600	Football
6057	13894	Football
6058	9194	Football
6059	12918	Football
6060	9458	Football
6061	14663	Football
6062	13699	Football
6063	4030	Football
6064	13406	Football
6065	12955	Football
6066	2814	Football
6067	3007	Football
6068	7672	Football
6069	81	Football
6070	11058	Football
6071	6968	Football
6072	9183	Football
6073	8873	Business
6074	8695	Football
6075	3159	Football
6076	13832	Football
6077	1402	Technology
6078	10097	Technology
6079	8999	Film
6080	13786	Football
6081	6955	Football
6082	14135	Football
6083	7056	Football
6084	10323	Football
6085	5924	Football
6086	13993	Politics
6087	13459	Football
6088	6884	Film
6089	7715	Film
6090	13066	Film
6091	9602	Film
6092	8535	Business
6093	2148	Business
6094	9857	Football
6095	14165	Film
6096	1257	Film
6097	2045	Film
6098	4774	Technology
6099	3789	Technology
6100	4955	Film
6101	6054	Football
6102	10456	Football
6103	8264	Football
6104	14128	Football
6105	2515	Football
6106	15107	Football
6107	12557	Football
6108	8868	Football
6109	7769	Football
6110	5246	Football
6111	3806	Football
6112	1291	Football
6113	12155	Football
6114	11500	Football
6115	3882	Football
6116	13488	Football
6117	5253	Football
6118	15048	Technology
6119	810	Business
6120	7421	Technology
6121	11454	Football
6122	10489	Football
6123	10252	Film
6124	6787	Football
6125	14449	Football
6126	10384	Football
6127	5661	Football
6128	7995	Football
6129	10572	Film
6130	9253	Film
6131	2880	Technology
6132	375	Football
6133	2844	Football
6134	9561	Football
6135	10802	Football
6136	6727	Football
6137	12366	Football
6138	11783	Football
6139	14177	Football
6140	308	Football
6141	13636	Football
6142	1042	Football
6143	1227	Football
6144	4042	Football
6145	2578	Football
6146	3615	Football
6147	1661	Football
6148	3242	Football
6149	10178	Football
6150	3533	Football
6151	8749	Football
6152	8127	Football
6153	3745	Football
6154	12163	Football
6155	10901	Football
6156	7669	Football
6157	569	Football
6158	3053	Football
6159	12288	Football
6160	1320	Football
6161	13094	Football
6162	3426	Football
6163	4273	Football
6164	11010	Football
6165	6441	Football
6166	7474	Football
6167	8028	Football
6168	11932	Football
6169	14299	Football
6170	1852	Football
6171	7987	Football
6172	8934	Football
6173	3619	Football
6174	3217	Football
6175	3000	Football
6176	8207	Football
6177	6808	Football
6178	10376	Football
6179	11542	Football
6180	7983	Football
6181	5460	Football
6182	13994	Football
6183	13084	Football
6184	11525	Football
6185	11092	Football
6186	2920	Football
6187	4250	Football
6188	13967	Football
6189	11352	Football
6190	314	Film
6191	9020	Football
6192	2639	Film
6193	10745	Football
6194	2728	Football
6195	1150	Football
6196	2047	Football
6197	122	Football
6198	8744	Football
6199	14626	Football
6200	3976	Football
6201	14097	Football
6202	1713	Football
6203	382	Football
6204	7872	Football
6205	12942	Football
6206	5931	Football
6207	11473	Football
6208	11692	Football
6209	14957	Football
6210	15229	Football
6211	7500	Football
6212	640	Football
6213	93	Football
6214	6406	Football
6215	2058	Football
6216	14935	Football
6217	14359	Football
6218	13023	Football
6219	9387	Football
6220	13259	Football
6221	11503	Football
6222	1362	Football
6223	1139	Football
6224	11391	Football
6225	9026	Football
6226	4803	Football
6227	2331	Football
6228	12102	Football
6229	1264	Football
6230	15248	Football
6231	8880	Football
6232	7965	Football
6233	7700	Football
6234	6167	Football
6235	4373	Football
6236	15188	Football
6237	13418	Football
6238	6760	Football
6239	10684	Football
6240	8333	Football
6241	13277	Football
6242	3876	Football
6243	5611	Football
6244	2713	Football
6245	3873	Football
6246	3900	Football
6247	10522	Football
6248	1903	Football
6249	12109	Football
6250	9210	Football
6251	10173	Football
6252	10817	Football
6253	12071	Football
6254	8170	Football
6255	6309	Football
6256	14598	Football
6257	7696	Football
6258	9036	Football
6259	4582	Football
6260	3790	Football
6261	3553	Football
6262	12726	Football
6263	2549	Football
6264	2615	Football
6265	440	Football
6266	4544	Football
6267	6771	Football
6268	12906	Football
6269	10517	Football
6270	7624	Football
6271	3027	Football
6272	7495	Football
6273	10619	Football
6274	11183	Football
6275	10072	Football
6276	5786	Football
6277	6640	Football
6278	15044	Football
6279	3393	Football
6280	9239	Football
6281	12189	Business
6282	9207	Football
6283	6731	Football
6284	7188	Football
6285	13536	Football
6286	6602	Football
6287	591	Football
6288	274	Football
6289	2688	Football
6290	9883	Football
6291	8564	Football
6292	12774	Football
6293	6912	Football
6294	11214	Football
6295	11269	Football
6296	14057	Football
6297	14754	Football
6298	13151	Football
6299	7102	Football
6300	2200	Football
6301	8344	Football
6302	4311	Football
6303	6258	Football
6304	3392	Football
6305	3657	Football
6306	10958	Football
6307	8732	Football
6308	7260	Football
6309	7890	Football
6310	14973	Football
6311	11573	Football
6312	4212	Football
6313	15131	Football
6314	8068	Football
6315	3409	Football
6316	13416	Football
6317	190	Football
6318	14296	Football
6319	10274	Football
6320	250	Football
6321	14613	Football
6322	9130	Football
6323	9427	Football
6324	5367	Football
6325	1862	Football
6326	2595	Football
6327	13604	Football
6328	13779	Football
6329	11973	Football
6330	5226	Football
6331	9825	Football
6332	3141	Football
6333	2961	Football
6334	415	Football
6335	1080	Football
6336	4639	Football
6337	14083	Football
6338	10908	Football
6339	7991	Football
6340	5396	Football
6341	535	Football
6342	2152	Football
6343	5818	Football
6344	12064	Football
6345	3698	Football
6346	3373	Football
6347	5754	Football
6348	4520	Football
6349	8928	Football
6350	6337	Football
6351	15216	Football
6352	2660	Football
6353	14293	Football
6354	11136	Football
6355	7306	Football
6356	8970	Football
6357	12245	Football
6358	3836	Football
6359	4637	Football
6360	6815	Football
6361	10189	Football
6362	2867	Football
6363	8845	Football
6364	14790	Football
6365	3783	Football
6366	13491	Football
6367	2196	Football
6368	7564	Football
6369	10048	Football
6370	13713	Football
6371	6471	Football
6372	4812	Football
6373	6722	Football
6374	7593	Football
6375	2811	Football
6376	12750	Football
6377	14221	Football
6378	1925	Football
6379	923	Football
6380	9985	Football
6381	10878	Football
6382	9635	Football
6383	7095	Football
6384	9298	Football
6385	8306	Football
6386	15071	Football
6387	364	Football
6388	4710	Football
6389	7754	Football
6390	7162	Football
6391	6313	Football
6392	11687	Football
6393	3519	Football
6394	6810	Football
6395	3610	Football
6396	12112	Football
6397	5153	Football
6398	13966	Football
6399	6853	Football
6400	12231	Football
6401	8055	Football
6402	6063	Football
6403	10676	Football
6404	2463	Football
6405	917	Football
6406	11552	Football
6407	12899	Football
6408	9329	Football
6409	8878	Football
6410	13289	Football
6411	8839	Football
6412	1966	Football
6413	9441	Football
6414	3152	Football
6415	6146	Football
6416	15136	Football
6417	2945	Football
6418	9700	Football
6419	9510	Football
6420	5184	Football
6421	12841	Football
6422	12664	Football
6423	14904	Football
6424	12644	Football
6425	12464	Football
6426	8009	Football
6427	2010	Football
6428	1464	Football
6429	13614	Football
6430	7649	Football
6431	15279	Football
6432	3320	Football
6433	3957	Football
6434	444	Football
6435	13351	Football
6436	1154	Football
